data_path,routine,P,R,F1,S,shd,time,CIT
../data/ER-gauss-1000-400-800/1/data.csv,GOLEM,0.21333333333333335,0.02,0.036571428571428574,0.76,841,177.70306277275085,79800
../data/ER-gauss-1000-400-800/2/data.csv,GOLEM,0.23636363636363636,0.01625,0.0304093567251462,0.7454545454545455,828,154.70716261863708,79800
../data/ER-gauss-1000-500-1000/0/data.csv,GOLEM,0.2231404958677686,0.027,0.048171275646743984,0.768595041322314,1066,220.96366930007935,124750
../data/ER-gauss-1000-500-1000/1/data.csv,GOLEM,0.23863636363636365,0.021,0.03860294117647059,0.7045454545454546,1041,208.85502648353577,124750
../data/ER-gauss-1000-500-1000/2/data.csv,GOLEM,0.2127659574468085,0.01,0.01910219675262655,0.7446808510638298,1025,171.2721221446991,124750
../data/ER-gauss-1000-400-800/0/data.csv,GraNDAG,0.2833333333333333,0.02125,0.03953488372093024,0.7166666666666667,826,368.3500852584839,79800
../data/ER-gauss-1000-400-800/1/data.csv,GraNDAG,0.24,0.015,0.028235294117647056,0.72,824,347.13549733161926,79800
../data/ER-gauss-1000-400-800/2/data.csv,GraNDAG,0.3055555555555556,0.01375,0.026315789473684213,0.6944444444444444,814,346.95382857322693,79800
../data/ER-gauss-1000-500-1000/0/data.csv,GraNDAG,0.3188405797101449,0.022,0.04115996258185219,0.6521739130434783,1023,437.21453952789307,124750
../data/ER-gauss-1000-500-1000/1/data.csv,GraNDAG,0.23076923076923078,0.015,0.02816901408450704,0.7076923076923077,1031,533.6415972709656,124750
../data/ER-gauss-1000-500-1000/2/data.csv,GraNDAG,0.2564102564102564,0.01,0.0192492781520693,0.6923076923076923,1017,346.3209435939789,124750
../data/ER-gauss-1000-50-100/0/data.csv,PC,0.14492753623188406,0.2,0.16806722689075632,0.5434782608695652,166,0.8227221965789795,1225
../data/ER-gauss-1000-50-100/1/data.csv,PC,0.1415929203539823,0.16,0.15023474178403753,0.5132743362831859,152,0.27463340759277344,1225
../data/ER-gauss-1000-50-100/2/data.csv,PC,0.22666666666666666,0.17,0.1942857142857143,0.4533333333333333,129,0.2541623115539551,1225
../data/ER-gauss-1000-50-100/3/data.csv,PC,0.24,0.24,0.24,0.48,136,0.3901538848876953,1225
../data/ER-gauss-1000-50-100/4/data.csv,PC,0.16176470588235295,0.22,0.1864406779661017,0.5220588235294118,157,1.0419278144836426,1225
../data/ER-gauss-1000-50-100/5/data.csv,PC,0.13636363636363635,0.18,0.15517241379310345,0.5909090909090909,170,0.8640549182891846,1225
../data/ER-gauss-1000-50-100/6/data.csv,PC,0.234375,0.3,0.2631578947368421,0.578125,149,2.4580304622650146,1225
../data/ER-gauss-1000-50-100/7/data.csv,PC,0.2517985611510791,0.35,0.2928870292887029,0.5467625899280576,156,1.196014642715454,1225
../data/ER-gauss-1000-50-100/8/data.csv,PC,0.3247863247863248,0.38,0.35023041474654376,0.4700854700854701,126,2.156585216522217,1225
../data/ER-gauss-1000-50-100/9/data.csv,PC,0.22321428571428573,0.25,0.23584905660377362,0.5178571428571429,142,0.6693198680877686,1225
../data/ER-gauss-1000-100-200/0/data.csv,PC,0.1987179487179487,0.155,0.17415730337078653,0.5192307692307693,268,1.0434238910675049,4950
../data/ER-gauss-1000-100-200/1/data.csv,PC,0.20454545454545456,0.18,0.1914893617021277,0.42045454545454547,265,0.8271441459655762,4950
../data/ER-gauss-1000-100-200/2/data.csv,PC,0.24342105263157895,0.185,0.21022727272727273,0.45394736842105265,254,0.754180908203125,4950
../data/ER-gauss-1000-100-200/3/data.csv,PC,0.15736040609137056,0.155,0.1561712846347607,0.5888324873096447,300,1.328049659729004,4950
../data/ER-gauss-1000-100-200/4/data.csv,PC,0.1658291457286432,0.165,0.16541353383458648,0.5125628140703518,292,1.1859045028686523,4950
../data/ER-gauss-1000-100-200/5/data.csv,PC,0.2413793103448276,0.21,0.2245989304812834,0.4367816091954023,261,1.6938393115997314,4950
../data/ER-gauss-1000-100-200/6/data.csv,PC,0.21621621621621623,0.12,0.15434083601286175,0.38738738738738737,237,0.7161364555358887,4950
../data/ER-gauss-1000-100-200/7/data.csv,PC,0.16216216216216217,0.12,0.13793103448275862,0.42567567567567566,257,0.6014761924743652,4950
../data/ER-gauss-1000-100-200/8/data.csv,PC,0.27007299270072993,0.185,0.2195845697329377,0.4306569343065693,241,0.7263674736022949,4950
../data/ER-gauss-1000-100-200/9/data.csv,PC,0.15354330708661418,0.195,0.17180616740088106,0.6023622047244095,335,4.439439535140991,4950
../data/ER-gauss-1000-200-400/0/data.csv,PC,0.19166666666666668,0.0575,0.08846153846153847,0.38333333333333336,438,2.8297836780548096,19900
../data/ER-gauss-1000-200-400/1/data.csv,PC,0.1407766990291262,0.0725,0.0957095709570957,0.48058252427184467,495,3.0193281173706055,19900
../data/ER-gauss-1000-200-400/2/data.csv,PC,0.17346938775510204,0.0425,0.06827309236947791,0.32653061224489793,432,2.5942745208740234,19900
../data/ER-gauss-1000-200-400/3/data.csv,PC,0.16292134831460675,0.0725,0.10034602076124567,0.5056179775280899,482,3.178900957107544,19900
../data/ER-gauss-1000-200-400/4/data.csv,PC,0.11428571428571428,0.04,0.05925925925925927,0.45,460,2.912243604660034,19900
../data/ER-gauss-1000-200-400/5/data.csv,PC,0.1511627906976744,0.065,0.09090909090909091,0.45930232558139533,474,2.9956979751586914,19900
../data/ER-gauss-1000-200-400/6/data.csv,PC,0.09322033898305085,0.0275,0.04247104247104247,0.5169491525423728,461,2.6827292442321777,19900
../data/ER-gauss-1000-200-400/7/data.csv,PC,0.09420289855072464,0.0325,0.048327137546468404,0.43478260869565216,460,2.7145426273345947,19900
../data/ER-gauss-1000-200-400/8/data.csv,PC,0.16556291390728478,0.0625,0.09074410163339383,0.4370860927152318,462,3.3627712726593018,19900
../data/ER-gauss-1000-200-400/9/data.csv,PC,0.1686746987951807,0.035,0.05797101449275363,0.39759036144578314,432,2.876622200012207,19900
../data/ER-gauss-1000-300-600/0/data.csv,PC,0.22388059701492538,0.05,0.08174386920980926,0.3283582089552239,638,7.4168760776519775,44850
../data/ER-gauss-1000-300-600/1/data.csv,PC,0.19594594594594594,0.04833333333333333,0.07754010695187166,0.42567567567567566,658,7.55742335319519,44850
../data/ER-gauss-1000-300-600/2/data.csv,PC,0.13592233009708737,0.023333333333333334,0.03982930298719772,0.3786407766990291,639,7.859962701797485,44850
../data/ER-gauss-1000-300-600/3/data.csv,PC,0.12857142857142856,0.03,0.048648648648648644,0.42142857142857143,658,7.439685344696045,44850
../data/ER-gauss-1000-300-600/4/data.csv,PC,0.15168539325842698,0.045,0.06940874035989716,0.5112359550561798,683,8.720643758773804,44850
../data/ER-gauss-1000-300-600/5/data.csv,PC,0.15748031496062992,0.03333333333333333,0.05502063273727648,0.4881889763779528,656,7.89859676361084,44850
../data/ER-gauss-1000-300-600/6/data.csv,PC,0.13636363636363635,0.025,0.04225352112676056,0.45454545454545453,648,7.728544473648071,44850
../data/ER-gauss-1000-300-600/7/data.csv,PC,0.1557377049180328,0.03166666666666667,0.05263157894736842,0.4344262295081967,650,8.250586032867432,44850
../data/ER-gauss-1000-300-600/8/data.csv,PC,0.16666666666666666,0.03666666666666667,0.06010928961748634,0.3560606060606061,646,7.358932733535767,44850
../data/ER-gauss-1000-300-600/9/data.csv,PC,0.11244979919678715,0.04666666666666667,0.06595995288574794,0.5863453815261044,737,10.14324402809143,44850
../data/ER-gauss-1000-400-800/3/data.csv,PC,0.16428571428571428,0.02875,0.048936170212765966,0.42142857142857143,856,17.291671752929688,79800
../data/ER-gauss-1000-400-800/4/data.csv,PC,0.24675324675324675,0.02375,0.04332953249714937,0.2727272727272727,821,16.683148622512817,79800
../data/ER-gauss-1000-400-800/5/data.csv,PC,0.1276595744680851,0.015,0.026845637583892617,0.3829787234042553,836,16.159579038619995,79800
../data/ER-gauss-1000-400-800/6/data.csv,PC,0.11811023622047244,0.01875,0.032362459546925564,0.4409448818897638,855,16.894236087799072,79800
../data/ER-gauss-1000-400-800/7/data.csv,PC,0.13414634146341464,0.01375,0.02494331065759637,0.36585365853658536,830,16.75344443321228,79800
../data/ER-gauss-1000-400-800/8/data.csv,PC,0.09174311926605505,0.0125,0.022002200220022004,0.46788990825688076,851,17.641596794128418,79800
../data/ER-gauss-1000-400-800/9/data.csv,PC,0.1917808219178082,0.035,0.059196617336152224,0.4315068493150685,859,17.38866877555847,79800
../data/ER-gauss-1000-500-1000/3/data.csv,PC,0.15748031496062992,0.02,0.0354924578527063,0.47244094488188976,1056,31.12273859977722,124750
../data/ER-gauss-1000-500-1000/4/data.csv,PC,0.1271186440677966,0.015,0.02683363148479427,0.3983050847457627,1047,30.810032844543457,124750
../data/ER-gauss-1000-500-1000/5/data.csv,PC,0.1282051282051282,0.01,0.01855287569573284,0.3717948717948718,1029,31.724526405334473,124750
../data/ER-gauss-1000-500-1000/6/data.csv,PC,0.128,0.016,0.02844444444444444,0.392,1049,31.99027109146118,124750
../data/ER-gauss-1000-500-1000/7/data.csv,PC,0.08080808080808081,0.008,0.014558689717925387,0.5353535353535354,1052,31.67566728591919,124750
../data/ER-gauss-1000-500-1000/8/data.csv,PC,0.06349206349206349,0.008,0.014209591474245114,0.5,1063,30.309322118759155,124750
../data/ER-gauss-1000-500-1000/9/data.csv,PC,0.05405405405405406,0.004,0.0074487895716946,0.44594594594594594,1033,30.605000734329224,124750
